City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Khorixas,NA,-20.3667,14.9667,95.25,10,4,16.51,clear sky
346,Bone,DE,51.9669,12.1396,52.9,77,99,1.3,overcast clouds
347,The Pas,CA,53.8251,-101.2541,50.02,71,0,9.22,clear sky
348,Kruisfontein,ZA,-34.0033,24.7314,69.89,69,67,14.23,broken clouds
349,Nkan,GA,0.3833,9.7833,82.17,73,82,4.09,light rain
350,Uhlove,UA,44.8215,33.6045,69.03,73,31,10.85,scattered clouds
351,Borgustanskaya,RU,44.0547,42.5288,66.0,46,59,2.19,broken clouds
352,Alugan,PH,12.2188,125.4808,78.17,86,100,2.98,overcast clouds
353,Port Blair,IN,11.6667,92.75,82.44,83,40,6.91,mist
354,Antsohihy,MG,-14.8796,47.9875,80.33,49,81,2.46,broken clouds
355,Yumen,CN,40.2833,97.2,67.55,19,0,10.94,clear sky
356,Evensk,RU,61.95,159.2333,36.59,75,100,11.83,overcast clouds
357,Port Hardy,CA,50.6996,-127.4199,51.98,100,100,4.61,fog
358,Borogontsy,RU,62.6683,131.1683,27.9,89,95,8.9,overcast clouds
359,Homer,US,59.6425,-151.5483,47.77,81,100,3.0,light rain
360,Labuhan,ID,-6.8844,112.2051,81.64,68,98,5.06,overcast clouds
361,La Rioja,ES,42.25,-2.5,67.78,36,58,11.39,broken clouds
362,Sungaipenuh,ID,-2.0833,101.3833,64.62,97,100,1.23,overcast clouds
363,Gongzhuling,CN,43.5008,124.8198,58.82,78,10,6.13,clear sky
364,Yarada,IN,17.65,83.2667,80.92,100,40,2.3,mist
365,Pochutla,MX,15.7432,-96.4661,83.82,69,95,2.82,overcast clouds
366,Tiznit,MA,29.5833,-9.5,73.33,39,3,8.95,clear sky
367,Kununurra,AU,-15.7667,128.7333,82.38,57,53,8.05,broken clouds
368,Grootfontein,NA,-19.5667,18.1167,92.43,10,9,7.78,clear sky
369,Edd,ER,13.9297,41.6925,90.95,63,9,6.82,clear sky
370,Bandarbeyla,SO,9.4942,50.8122,78.33,85,11,22.15,few clouds
371,Novytsya,UA,48.9635,24.3354,57.99,63,3,5.28,clear sky
372,Angoram,PG,-4.0625,144.0661,72.61,99,99,1.3,overcast clouds
373,Markova,UA,48.6758,24.4138,56.88,62,6,4.05,clear sky
374,Oriximina,BR,-1.7656,-55.8661,97.75,32,16,6.22,few clouds
375,The Valley,AI,18.217,-63.0578,86.83,74,75,13.8,broken clouds
376,Omsukchan,RU,62.5333,155.8,29.55,87,100,3.18,overcast clouds
377,Snasa,NO,64.2457,12.3778,56.61,72,93,9.95,overcast clouds
378,Leh,IN,34.1667,77.5833,56.16,30,40,5.21,scattered clouds
379,Faya,SA,18.3851,42.4509,78.91,29,6,5.86,clear sky
380,Adre,TD,13.4667,22.2,87.21,43,12,10.96,few clouds
381,Lake Charles,US,30.2131,-93.2044,76.98,42,0,13.8,clear sky
382,Magdalena,PH,14.1999,121.429,79.36,94,100,2.55,overcast clouds
383,Batang Berjuntai,MY,3.3833,101.4167,78.85,83,100,1.88,light rain
384,Bathsheba,BB,13.2167,-59.5167,86.61,86,40,12.66,scattered clouds
385,Volodarskiy,RU,46.4013,48.5409,69.75,56,100,5.23,overcast clouds
386,Anchorage,US,61.2181,-149.9003,46.85,82,100,5.75,overcast clouds
387,Qostanay,KZ,53.1667,63.5833,30.49,59,0,6.71,clear sky
388,Zaragoza,ES,41.6561,-0.8773,78.03,31,40,16.11,scattered clouds
389,Fasa,IR,28.9383,53.6482,87.04,10,0,11.5,clear sky
390,Laguna,US,38.421,-121.4238,65.08,84,0,5.75,clear sky
391,Poltavka,RU,54.3663,71.7632,31.37,73,99,9.66,overcast clouds
392,Los Algarrobos,PA,8.5,-82.4333,79.21,78,40,4.61,scattered clouds
393,Rocha,UY,-34.4833,-54.3333,59.09,48,0,11.23,clear sky
394,Pisco,PE,-13.7,-76.2167,64.45,68,20,3.44,smoke
395,Atar,MR,20.5169,-13.0499,107.29,13,100,17.4,overcast clouds
396,Hambantota,LK,6.1241,81.1185,79.14,83,20,4.61,few clouds
397,General Roca,AR,-39.0333,-67.5833,68.9,30,0,16.33,clear sky
398,Novobiryusinskiy,RU,56.9578,97.7076,31.5,97,95,0.76,overcast clouds
399,Okhotsk,RU,59.3833,143.3,41.11,82,100,21.12,light rain
400,Karlstad,SE,59.3793,13.5036,57.76,58,40,14.97,scattered clouds
401,Marinette,US,45.1,-87.6307,46.85,81,0,13.8,clear sky
402,Arvika,SE,59.6553,12.5852,57.81,71,100,10.49,overcast clouds
403,Rongai,KE,-0.1733,35.8638,68.5,53,100,4.36,overcast clouds
404,Nagua,DO,19.3832,-69.8474,84.25,74,20,4.61,few clouds
405,Muros,ES,42.7762,-9.0603,67.08,70,100,14.47,overcast clouds
406,Kirakira,SB,-10.4544,161.9205,78.94,76,87,6.29,overcast clouds
407,Jalu,LY,29.0331,21.5482,100.22,15,0,4.41,clear sky
408,Praya,CV,14.9215,-23.5087,86.54,70,40,17.27,scattered clouds
409,Xalpatlahuac,MX,17.4667,-98.6167,65.07,72,96,4.0,overcast clouds
410,Woodward,US,36.4337,-99.3904,65.97,45,0,9.22,clear sky
411,Miri,MY,4.4148,114.0089,80.74,89,20,3.44,few clouds
412,Banda Aceh,ID,5.5577,95.3222,77.97,82,100,15.79,moderate rain
413,Reisterstown,US,39.4696,-76.8294,61.57,68,3,8.01,clear sky
414,Saint-Augustin,CA,51.226,-58.6502,59.05,75,52,11.97,broken clouds
415,Kaithal,IN,29.8,76.3833,80.47,62,0,5.93,clear sky
416,Toamasina,MG,-18.1667,49.3833,75.2,57,20,8.05,few clouds
417,Malacacheta,BR,-17.8422,-42.0767,84.38,41,58,3.04,broken clouds
418,Anjangaon,IN,21.1631,77.3094,77.22,83,23,5.46,few clouds
419,Hulan,CN,45.9833,126.6,51.91,41,11,7.76,few clouds
420,Onega,RU,63.9061,38.1404,46.74,68,79,11.88,broken clouds
421,Nioro,GM,13.35,-15.75,90.75,59,83,4.16,broken clouds
422,Rawson,AR,-43.3002,-65.1023,66.67,27,0,14.05,clear sky
423,Yulara,AU,-25.2406,130.9889,62.47,26,26,15.41,scattered clouds
424,Tagusao,PH,9.1924,117.8141,79.05,82,100,6.87,overcast clouds
425,Fukue,JP,32.6881,128.8419,73.81,73,100,15.39,overcast clouds
426,Saint George,US,37.1041,-113.5841,74.43,44,0,5.75,clear sky
427,Avera,US,33.194,-82.5271,67.55,30,100,16.4,overcast clouds
428,Anadyr,RU,64.75,177.4833,30.7,100,75,8.95,mist
429,Diamantino,BR,-14.4086,-56.4461,92.41,41,99,5.35,overcast clouds
430,Gizycko,PL,54.0381,21.7644,53.58,77,66,3.24,broken clouds
431,Payo,ID,-3.7508,103.6372,75.74,88,100,3.04,overcast clouds
432,Pacific Grove,US,36.6177,-121.9166,56.88,95,16,11.01,few clouds
433,Ukiah,US,39.1502,-123.2078,62.65,81,0,0.0,clear sky
434,Itarema,BR,-2.9248,-39.9167,88.68,49,5,18.79,clear sky
435,Mazyr,BY,52.0495,29.2456,54.32,95,100,9.06,light rain
436,Kendari,ID,-3.945,122.4989,77.77,88,99,3.18,overcast clouds
437,Constitucion,CL,-35.3333,-72.4167,61.99,61,0,3.8,clear sky
438,West Wendover,US,40.7391,-114.0733,54.61,47,0,3.44,clear sky
439,Kangaatsiaq,GL,68.3065,-53.4641,40.19,89,100,4.43,overcast clouds
440,Natal,BR,-5.795,-35.2094,86.22,62,40,19.57,scattered clouds
441,Kirkwood,US,38.5834,-90.4068,58.03,64,0,1.99,clear sky
442,Safaga,EG,26.7292,33.9365,90.45,42,0,11.34,clear sky
443,Yuty,PY,-26.6,-56.25,69.13,56,100,10.0,overcast clouds
444,Ushibuka,JP,32.1906,130.0228,72.68,80,79,5.7,broken clouds
445,Namibe,AO,-15.1961,12.1522,68.65,68,12,11.74,few clouds
446,Maanshan,CN,31.6957,118.4983,66.25,88,46,4.83,scattered clouds
447,Naron,ES,43.5167,-8.1528,65.25,80,100,10.31,overcast clouds
448,Dwarka,IN,22.2394,68.9678,81.79,66,43,9.84,scattered clouds
449,Russell,US,32.3502,-85.1999,68.97,27,32,12.21,scattered clouds
450,Tautira,PF,-17.7333,-149.15,77.2,77,27,16.11,scattered clouds
451,Agirish,RU,61.9247,63.0231,28.63,70,98,4.5,overcast clouds
452,Klaksvik,FO,62.2266,-6.589,45.52,86,100,15.19,overcast clouds
453,Warrnambool,AU,-38.3833,142.4833,52.74,71,100,8.43,overcast clouds
454,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,75.09,39,100,12.06,overcast clouds
455,San Pedro,PH,14.35,121.0167,79.27,93,75,3.44,broken clouds
456,North Platte,US,41.1239,-100.7654,59.25,54,0,21.99,clear sky
457,Fairbanks,US,64.8378,-147.7164,37.31,87,51,6.22,broken clouds
458,Kingman,US,35.1894,-114.053,77.25,36,0,18.41,clear sky
459,Evansville,US,37.9748,-87.5558,59.0,65,0,1.99,clear sky
460,Lompoc,US,34.6391,-120.4579,75.78,100,100,5.75,fog
461,Hanmer Springs,NZ,-42.5167,172.8167,50.81,90,100,5.84,moderate rain
462,Inta,RU,66.0317,60.1659,29.5,75,92,5.61,overcast clouds
463,Tilichiki,RU,60.4667,166.1,34.41,98,100,7.56,snow
464,Kinablangan,PH,7.6947,126.5503,77.04,85,100,4.23,overcast clouds
465,Panjab,AF,34.388,67.0233,54.25,16,0,5.55,clear sky
466,Pangnirtung,CA,66.1451,-65.7125,33.8,80,75,0.0,broken clouds
467,Berlevag,NO,70.8578,29.0864,48.15,71,100,8.05,overcast clouds
468,Mogadishu,SO,2.0371,45.3438,82.27,74,40,18.41,scattered clouds
469,Sorland,NO,67.667,12.6934,53.46,72,48,11.7,scattered clouds
470,Sivaganga,IN,9.8667,78.4833,84.61,62,100,7.72,overcast clouds
471,Kahului,US,20.8947,-156.47,77.85,84,0,5.01,clear sky
472,Khoy,IR,38.5504,44.9535,84.72,16,0,11.5,clear sky
473,Tubuala,PA,9.5167,-79.0333,83.14,74,99,0.69,overcast clouds
474,Acajete,MX,19.1,-97.95,58.26,71,44,10.07,scattered clouds
475,Mercedes,AR,-34.6515,-59.4307,67.03,24,12,8.93,few clouds
476,Kaifeng,CN,34.7911,114.3483,68.18,39,0,8.57,clear sky
477,Talcahuano,CL,-36.7167,-73.1167,58.68,67,0,6.91,clear sky
478,Pirgos,GR,35.1167,25.7178,79.63,77,40,4.68,scattered clouds
479,Roald,NO,62.5833,6.1333,65.32,63,0,4.61,clear sky
480,Chunoyar,RU,57.4467,97.3217,32.54,97,98,2.66,overcast clouds
481,Peniche,PT,39.3558,-9.3811,70.29,74,53,17.34,broken clouds
482,Abha,SA,18.2164,42.5053,78.62,13,0,11.5,clear sky
483,Honiara,SB,-9.4333,159.95,76.35,83,39,4.43,scattered clouds
484,Cidreira,BR,-30.1811,-50.2056,65.93,63,98,8.93,overcast clouds
485,Belyy Yar,RU,53.6039,91.3903,48.09,76,0,8.95,clear sky
486,Muroto,JP,33.2833,134.15,75.61,74,73,5.97,broken clouds
487,Pacifica,US,37.6138,-122.4869,59.63,94,75,5.75,broken clouds
488,Uralets,RU,57.6614,59.6497,23.94,74,34,2.8,scattered clouds
489,Poum,NC,-20.2333,164.0167,76.44,82,77,10.87,broken clouds
490,Salalah,OM,17.0151,54.0924,79.0,84,19,5.5,few clouds
491,Bethel,US,41.3712,-73.414,64.54,72,0,5.99,clear sky
492,Fort-Shevchenko,KZ,44.5086,50.263,73.62,43,100,6.49,overcast clouds
493,Bulgan,MN,48.8125,103.5347,44.8,70,26,3.42,scattered clouds
494,Ugoofaaru,MV,5.6667,73.0,82.53,70,11,11.97,few clouds
495,Caravelas,BR,-17.7125,-39.2481,84.29,56,2,11.45,clear sky
496,Udalguri,IN,26.7667,92.1333,79.14,80,1,4.54,clear sky
497,Dauphin,CA,51.1494,-100.0502,55.54,41,75,14.97,broken clouds
498,Pontarlier,FR,46.8333,6.25,51.94,99,100,2.77,light rain
499,Imbituba,BR,-28.24,-48.6703,68.86,78,100,8.21,overcast clouds
500,Bilma,NE,18.6853,12.9164,104.77,8,92,7.74,overcast clouds
501,Mbandaka,CD,0.0487,18.2603,73.63,94,100,0.58,moderate rain
502,Uttaradit,TH,17.6667,100.5,69.37,97,100,1.77,heavy intensity rain
503,Xushan,CN,30.1764,121.2457,71.53,94,100,5.17,overcast clouds
504,College,US,64.8569,-147.8028,37.29,85,52,6.11,broken clouds
505,Timizart,DZ,36.8,4.2667,74.55,46,9,19.26,clear sky
506,Mount Gambier,AU,-37.8333,140.7667,48.56,79,79,2.53,broken clouds
507,Moussoro,TD,13.6408,16.4901,96.69,30,14,5.46,few clouds
508,Ossora,RU,59.2353,163.0719,43.81,87,99,2.73,overcast clouds
509,Tongliao,CN,43.6125,122.2653,59.02,67,20,4.83,few clouds
510,Port Keats,AU,-14.25,129.55,81.1,82,74,5.84,broken clouds
511,Okakarara,NA,-20.5833,17.4333,93.38,11,24,8.48,few clouds
512,Reconquista,AR,-29.15,-59.65,73.54,37,100,17.83,overcast clouds
513,Rio Grande,BR,-32.035,-52.0986,69.91,61,36,14.56,scattered clouds
514,Parauna,BR,-16.9478,-50.4486,81.28,53,99,7.92,overcast clouds
515,Arrecife,ES,28.963,-13.5477,75.18,69,20,18.41,few clouds
516,Atambua,ID,-9.1061,124.8925,75.16,84,100,2.17,overcast clouds
517,Tariba,VE,7.8188,-72.2243,70.36,80,100,1.19,overcast clouds
518,Gijon,ES,43.5357,-5.6615,66.0,73,99,17.0,overcast clouds
519,Mount Isa,AU,-20.7333,139.5,60.57,100,96,0.0,overcast clouds
520,Anloga,GH,5.7947,0.8973,77.52,83,91,14.23,light rain
521,Isla Mujeres,MX,21.2311,-86.731,84.25,78,46,14.23,scattered clouds
522,Te Anau,NZ,-45.4167,167.7167,52.57,97,100,2.01,overcast clouds
523,Liberal,US,37.0431,-100.921,63.64,37,12,7.47,few clouds
524,Arkhipo-Osipovka,RU,44.37,38.52,68.18,70,100,4.68,overcast clouds
525,Sri Aman,MY,1.2376,111.4621,75.25,94,100,0.0,overcast clouds
526,Chicama,PE,-7.8447,-79.1469,59.54,66,56,7.47,broken clouds
527,Rapu-Rapu,PH,13.1866,124.1256,82.54,74,100,1.23,overcast clouds
528,Tres Arroyos,AR,-38.3739,-60.2798,62.28,19,0,5.57,clear sky
529,Cartagena,CO,10.3997,-75.5144,78.42,89,75,5.75,broken clouds
530,Yarmouth,US,41.7057,-70.2286,67.96,68,0,3.0,clear sky
531,Lakes Entrance,AU,-37.8811,147.981,53.17,93,85,9.48,overcast clouds
532,Sorong,ID,-0.8833,131.25,81.05,80,100,8.97,overcast clouds
533,Touros,BR,-5.1989,-35.4608,84.51,54,4,17.58,clear sky
534,Camocim,BR,-2.9022,-40.8411,90.99,48,9,13.27,clear sky
535,Joshimath,IN,30.5667,79.5667,64.4,88,81,1.28,broken clouds
536,Alice Springs,AU,-23.7,133.8833,56.21,35,0,5.75,clear sky
537,Auburn,US,47.3073,-122.2284,57.9,90,100,1.99,overcast clouds
538,Black River,JM,18.0264,-77.8487,85.64,71,96,6.31,overcast clouds
539,Buchanan,LR,5.8808,-10.0467,79.65,79,91,8.97,light rain
540,Gubkinskiy,RU,64.434,76.5026,27.7,69,10,10.63,clear sky
541,Preobrazheniye,RU,42.9019,133.9064,60.62,81,50,6.17,scattered clouds
542,Srednekolymsk,RU,67.45,153.6833,28.29,64,99,7.78,overcast clouds
543,Sao Joao Da Barra,BR,-21.6403,-41.0511,78.89,81,100,10.56,overcast clouds
544,Lithgow,AU,-33.4833,150.15,39.24,98,9,3.09,clear sky
545,Mamallapuram,IN,12.6264,80.1722,84.25,74,100,9.84,overcast clouds
546,Hornepayne,CA,49.2138,-84.7705,37.56,71,18,5.08,few clouds
547,Flin Flon,CA,54.7682,-101.865,53.44,62,20,10.36,few clouds
548,Bati,ET,11.1833,40.0167,74.34,51,96,1.77,overcast clouds
549,Hobyo,SO,5.3505,48.5268,78.04,84,34,25.26,scattered clouds
550,Auki,SB,-8.7676,160.7034,78.89,76,93,4.85,overcast clouds
551,Peterhead,GB,57.5058,-1.7981,55.8,82,100,17.31,overcast clouds
552,Sangar,RU,63.9242,127.4739,27.28,93,36,9.69,scattered clouds
553,Yinchuan,CN,38.4681,106.2731,72.3,19,0,7.11,clear sky
554,Longfeng,CN,46.55,125.1167,50.79,35,85,9.15,overcast clouds
555,Zadar,HR,44.1197,15.2422,70.41,52,0,5.75,clear sky
556,Yahotyn,UA,50.2798,31.7625,59.29,78,100,4.29,overcast clouds
557,Zhigansk,RU,66.7697,123.3711,28.04,92,94,4.79,overcast clouds
558,Pangkalanbuun,ID,-2.6833,111.6167,75.43,95,95,1.88,overcast clouds
559,Trojes,AL,41.756,19.962,70.29,78,98,4.14,overcast clouds
560,Asau,RO,46.4333,26.4,69.28,61,16,8.86,few clouds
561,Toledo,ES,39.8333,-4.0,78.12,30,91,12.77,overcast clouds
562,Manali,IN,13.1667,80.2667,84.29,72,100,8.01,overcast clouds
563,Gamba,GA,-2.65,10.0,77.49,76,64,9.82,broken clouds
564,Addanki,IN,15.8167,79.9833,84.58,71,100,4.09,moderate rain
565,Zhezkazgan,KZ,47.8043,67.7144,40.98,52,0,15.66,clear sky
566,Uige,AO,-7.6087,15.0613,76.33,64,99,4.47,overcast clouds
567,Sekoma,BW,-24.4,23.8833,90.0,13,0,16.71,clear sky
568,Ndjole,GA,-0.1783,10.7649,83.1,64,84,3.27,broken clouds
569,Malappuram,IN,11.0667,76.0667,77.16,83,20,6.91,few clouds
570,Mazagao,BR,-0.115,-51.2894,91.45,44,48,5.59,scattered clouds
571,Vila Velha,BR,-20.3297,-40.2925,87.75,61,20,10.36,few clouds
572,High Prairie,CA,55.4334,-116.4858,54.77,61,1,3.62,clear sky
573,Antofagasta,CL,-23.65,-70.4,58.28,58,8,10.38,clear sky
574,Nukus,UZ,42.4531,59.6103,69.78,23,0,6.91,clear sky
575,Haimen,CN,23.1935,116.6142,80.49,89,31,9.98,scattered clouds
576,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,60.55,49,0,12.37,clear sky
577,Jian,CN,27.1172,114.9793,78.48,59,25,3.71,scattered clouds
578,Cabinda,AO,-5.55,12.2,80.74,69,20,6.91,few clouds
579,Sembe,CG,1.6481,14.5806,74.55,78,97,5.55,overcast clouds
580,Plaster Rock,CA,46.9065,-67.39,57.72,81,89,6.44,overcast clouds
581,Sisimiut,GL,66.9395,-53.6735,42.84,83,100,4.92,overcast clouds
582,Dicabisagan,PH,17.0818,122.4157,78.31,89,13,1.12,few clouds
583,Cervo,ES,43.6702,-7.4101,65.97,77,100,17.2,overcast clouds
584,Acajutla,SV,13.5928,-89.8275,82.96,71,92,3.96,overcast clouds
585,Ulagan,RU,50.6321,87.9563,39.49,85,76,1.79,broken clouds
586,Sinnamary,GF,5.3833,-52.95,86.92,61,55,11.77,broken clouds
587,Guilin,CN,25.2819,110.2864,82.51,48,90,7.11,overcast clouds
588,Predivinsk,RU,57.0669,93.4378,33.93,100,100,5.41,snow
589,Bud,US,39.447,-86.1758,56.35,73,89,10.87,overcast clouds
590,Bilibino,RU,68.0546,166.4372,16.93,90,25,2.82,scattered clouds
591,Olinda,BR,-8.0089,-34.8553,82.13,61,40,12.66,scattered clouds
592,Shahr-E Kord,IR,32.3256,50.8644,73.17,8,0,9.22,clear sky
593,Ternate,ID,0.8,127.4,80.49,80,100,6.51,overcast clouds
594,Lat Yao,TH,15.751,99.7893,73.71,91,100,3.56,overcast clouds
595,Kampot,KH,10.6167,104.1833,77.05,88,100,10.98,moderate rain
596,Grand Junction,US,39.0639,-108.5507,72.21,44,55,3.0,broken clouds
597,Bacolod,PH,10.6667,122.95,77.58,88,100,3.98,overcast clouds
598,Tocopilla,CL,-22.092,-70.1979,64.42,63,7,6.17,clear sky
599,Poya,NC,-21.35,165.15,72.16,90,26,4.76,scattered clouds
600,Guaruja,BR,-23.9931,-46.2564,67.86,41,100,5.99,mist
601,Kalemie,CD,-5.9475,29.1947,83.7,39,98,1.34,overcast clouds
602,Hudson Bay,CA,52.85,-102.3842,55.0,45,7,10.67,clear sky
603,Alpena,US,45.0617,-83.4327,48.45,96,100,8.05,mist
604,Aojiang,CN,22.9421,116.0359,76.57,87,94,6.06,overcast clouds
605,Aranda De Duero,ES,41.6704,-3.6892,68.94,34,48,18.52,scattered clouds
606,Mayumba,GA,-3.432,10.6554,76.71,79,44,8.99,scattered clouds
607,Ilulissat,GL,69.2167,-51.1,39.22,100,100,2.3,mist
608,Yermolayevo,RU,52.7167,55.8,47.95,81,100,6.78,overcast clouds
609,Barcelona,ES,41.3888,2.159,81.14,44,20,16.11,few clouds
610,Greenwood,US,34.1668,-82.1165,65.8,44,100,5.01,overcast clouds
611,Kita,ML,13.0349,-9.4895,94.59,40,90,4.03,overcast clouds
612,Koroni,GR,36.8,21.95,82.11,67,2,11.74,clear sky
613,Tyukhtet,RU,56.5389,89.3011,38.08,98,100,8.84,light rain
614,Neuquen,AR,-38.9516,-68.0591,68.49,32,1,14.94,clear sky
615,Quartucciu,IT,39.2519,9.1794,79.03,54,40,13.8,scattered clouds
616,Ranong,TH,9.9658,98.6348,78.06,89,100,10.47,light rain
617,Rokupr,SL,8.6717,-12.395,82.63,84,71,3.67,moderate rain
618,San Juan,AR,-31.5375,-68.5364,54.01,76,100,3.13,light rain
619,Morros,BR,-9.4467,-46.3003,94.91,18,6,7.81,clear sky
620,Nizhnyaya Omka,RU,55.4338,74.9426,30.85,71,100,7.18,overcast clouds
621,Black Forest,US,39.0131,-104.7008,64.06,50,0,4.61,clear sky
622,Half Moon Bay,US,37.4636,-122.4286,59.79,92,75,5.75,broken clouds
623,Progreso,MX,21.2833,-89.6667,85.1,73,7,11.81,clear sky
624,Pahrump,US,36.2083,-115.9839,83.12,30,7,5.5,clear sky
625,Murakeresztur,HU,46.3642,16.8818,64.22,70,100,8.7,overcast clouds
626,Belokurikha,RU,51.9959,84.9896,37.94,99,100,5.73,light rain
627,Seoul,KR,37.5683,126.9778,63.84,67,45,1.83,scattered clouds
628,Morgan City,US,29.6994,-91.2068,75.99,38,4,14.25,clear sky
629,Pandrup,DK,57.2215,9.6757,53.51,94,100,11.5,light rain
630,Bouar,CF,5.934,15.596,73.36,86,51,3.53,moderate rain
631,Awjilah,LY,29.1081,21.2869,100.36,15,0,3.6,clear sky
632,Tuensang,IN,26.2833,94.8333,68.43,99,68,3.04,moderate rain
633,Torit,SS,4.4133,32.5678,83.32,56,85,5.03,overcast clouds
634,Moba,CN,33.2288,105.0179,52.81,97,96,4.5,overcast clouds
635,Kloulklubed,PW,7.0419,134.2556,80.62,74,100,3.69,overcast clouds
636,Taltal,CL,-25.4,-70.4833,63.48,57,0,7.76,clear sky
637,Springbok,ZA,-29.6643,17.8865,79.25,14,76,11.56,broken clouds
638,Jinchang,CN,38.4953,102.1739,66.99,25,4,3.91,clear sky
639,Kikwit,CD,-5.041,18.8162,78.94,69,100,5.03,light rain
640,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,64.42,85,100,4.85,overcast clouds
641,Beaverlodge,CA,55.2166,-119.4361,53.71,64,59,2.75,broken clouds
642,Rumonge,BI,-3.9736,29.4386,82.78,47,70,5.08,broken clouds
643,Kupang,ID,-10.1667,123.5833,79.07,81,100,5.75,overcast clouds
644,Nelson Bay,AU,-32.7167,152.15,59.0,95,5,8.01,clear sky
645,Tabou,CI,4.423,-7.3528,78.3,84,92,10.8,light rain
646,Diapaga,BF,12.0708,1.7889,83.95,58,89,4.0,overcast clouds
647,Maceio,BR,-9.6658,-35.7353,83.64,57,40,13.8,scattered clouds
648,Dukat,RU,62.55,155.55,27.86,87,100,3.47,overcast clouds
649,Platon Sanchez,MX,21.2833,-98.3667,74.66,83,93,3.91,overcast clouds
650,Ringe,DK,55.2451,10.4706,58.15,63,100,4.88,overcast clouds
651,Essex,US,40.7834,-74.2163,66.11,66,20,11.5,few clouds
652,Baldeogarh,IN,24.755,79.0681,80.22,65,11,5.26,few clouds
653,San Vicente,AR,-26.6167,-54.1333,63.5,82,100,5.79,light rain
654,Eydhafushi,MV,5.1033,73.0708,82.62,71,11,11.48,few clouds
655,Aasiaat,GL,68.7098,-52.8699,37.18,93,100,1.14,overcast clouds
656,Zhireken,RU,52.8249,117.3076,37.44,56,100,7.07,overcast clouds
657,Riyadh,SA,24.6877,46.7219,92.41,12,0,9.98,clear sky
658,San Rafael,AR,-34.6177,-68.3301,60.78,55,100,7.78,overcast clouds
659,Nazret,ET,8.55,39.2667,69.44,60,60,3.96,broken clouds
660,Maniitsoq,GL,65.4167,-52.9,41.85,90,100,5.3,overcast clouds
661,Ambilobe,MG,-13.2,49.05,76.24,61,76,2.91,broken clouds
662,Kissidougou,GN,9.1848,-10.0999,83.64,66,41,4.05,light rain
663,Krasnoselkup,RU,65.7,82.4667,26.56,68,74,9.89,broken clouds
664,Sibolga,ID,1.7427,98.7792,74.17,91,99,3.91,overcast clouds
665,Geraldton,AU,-28.7667,114.6,57.61,82,1,9.22,clear sky
666,Mocuba,MZ,-16.8392,36.9856,83.21,35,71,12.77,broken clouds
667,Lekoni,GA,-1.5843,14.2591,77.38,73,91,7.94,overcast clouds
668,Asfi,MA,32.2994,-9.2372,72.7,59,14,18.97,few clouds
669,Vao,NC,-22.6667,167.4833,74.08,78,96,14.7,overcast clouds
670,Tezu,IN,27.9167,96.1667,76.77,86,10,3.38,clear sky
671,Lanskroun,CZ,49.9122,16.6119,56.25,81,100,13.38,overcast clouds
672,Puerto Baquerizo Moreno,EC,-0.9,-89.6,67.42,78,86,10.87,overcast clouds
673,Paamiut,GL,61.994,-49.6678,42.42,96,100,5.95,light rain
674,Calama,CL,-22.4667,-68.9333,63.72,5,0,20.71,clear sky
675,Lata,PT,40.1629,-8.3327,69.93,50,0,14.63,clear sky
676,Vila,PT,42.0304,-8.1588,59.7,70,88,8.5,overcast clouds
677,Soyo,AO,-6.1349,12.3689,77.16,73,33,9.01,scattered clouds
678,Port Hueneme,US,34.1478,-119.1951,84.25,84,0,4.61,clear sky
679,Sohag,EG,26.557,31.6948,102.6,11,0,17.38,clear sky
680,Katakwi,UG,1.8911,33.9661,80.22,49,63,7.36,broken clouds
681,Northam,GB,51.0333,-4.2167,56.61,75,88,17.9,overcast clouds
682,Pakokku,MM,21.3333,95.1,85.93,66,77,1.32,broken clouds
683,Yaan,NG,7.3833,8.5667,80.51,72,87,5.91,overcast clouds
684,Boende,CD,-0.2167,20.8667,68.04,99,100,2.8,moderate rain
